"Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Bradyrhizobiaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Coxiellaceae" "Aquicella" NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "Ktedonobacter" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Terriglobus" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Sinobacteraceae" "Povalibacter" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp18" "Gp18" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Aridibacter" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Chlamydiae" "Chlamydiia" "Chlamydiales" "Simkaniaceae" "Simkania" NA
"Bacteria" "Verrucomicrobia" NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Aquisphaera" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Granulicella" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Rudaea" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Chromatiales" "Chromatiaceae" "Nitrosococcus" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Aquisphaera" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Asticcacaulis" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Labilitrichaceae" "Labilithrix" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Acidicapsa" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" NA NA NA
"Archaea" "Thaumarchaeota" "Nitrososphaerales" "Nitrososphaeraceae" "Nitrososphaera" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Aquisphaera" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Rhizomicrobium" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Micromonosporaceae" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Bacteroidetes" NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Geodermatophilaceae" "Modestobacter" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Microbacteriaceae" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Aridibacter" NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Micromonosporaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Iamiaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Acidimicrobineae_incertae_sedis" "Aciditerrimonas" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Gp4" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Telmatobacter" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellaceae" "Legionella" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Sediminibacterium" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Aquisphaera" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellaceae" "Legionella" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" NA NA
"Bacteria" "candidate_division_WPS-2" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Segetibacter" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Herminiimonas" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Pirellula" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" NA NA NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Puniceicoccales" "Puniceicoccaceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Labilitrichaceae" "Labilithrix" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Beijerinckia" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp2" "Gp2" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp2" "Gp2" NA NA NA
NA NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Ohtaekwangia" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Micromonosporaceae" "Asanoa" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Chondromyces" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" NA NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Phenylobacterium" NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" "acidiphila"
"Bacteria" "Latescibacteria" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp17" "Gp17" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Brevundimonas" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Vampirovibrio" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp2" "Gp2" NA NA NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
NA NA NA NA NA NA NA
"Bacteria" "Armatimonadetes" "Armatimonadetes_gp5" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp2" "Gp2" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
NA NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Oxalobacteraceae" NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Vampirovibrio" NA
"Bacteria" "Proteobacteria" NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Iamiaceae" "Aquihabitans" NA
"Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas/Armatimonadetes_gp3" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Comamonadaceae" "Polaromonas" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" "Armatimonadaceae" "Armatimonas/Armatimonadetes_gp1" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp7" "Gp7" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acidiphilium" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Flavisolibacter" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Aquisphaera" NA
"Bacteria" "candidate_division_WPS-2" NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Thermomonosporaceae" "Actinoallomurus" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Vampirovibrio" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Cryptosporangiaceae" "Jatrophihabitans" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Candidatus_Solibacter" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Aquisphaera" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" NA NA
NA NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae_1" "Bacillus" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Flavisolibacter" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" NA NA NA NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Streptomycetaceae" "Kitasatospora" "kazusensis"
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Vampirovibrio" NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Telmatocola" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Chryseolinea" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Saprospiraceae" "Phaeodactylibacter" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Acidimicrobiaceae" "Ilumatobacter" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Cellvibrio" "gandavensis"
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Micromonosporaceae" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Bacteroidetes" NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Rhizomicrobium" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Kineosporiaceae" "Angustibacter" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Cyanobacteria/Chloroplast" "Chloroplast" "Chloroplast" "Streptophyta" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Iamiaceae" "Aquihabitans" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellaceae" "Legionella" NA
"Bacteria" "Chlamydiae" "Chlamydiia" "Chlamydiales" "Simkaniaceae" "Simkania" NA
NA NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Vampirovibrio" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Labrys" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Nocardiaceae" "Rhodococcus" NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Terrimonas" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Tahibacter" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Parafilimonas" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" NA NA
NA NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp5" "Gp5" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Jahnella" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" "Sodalis" NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Minicystis" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Nocardioidaceae" "Nocardioides" NA
"Bacteria" "Cyanobacteria/Chloroplast" "Chloroplast" "Chloroplast" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Vampirovibrio" NA
"Bacteria" "Actinobacteria" "Actinobacteria" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" NA NA NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp10" "Gp10" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Catenulisporaceae" "Catenulispora" "cavernae"
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Actinospicaceae" "Actinospica" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Roseimicrobium" NA
"Bacteria" "Bacteroidetes" NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
